id_arquivo;gt;tess_12;tess_7;OCR
89856243.png;Incidence;Trice feleeries ;T ence f cdeoracee: ;T ence f cdeoracee:
89856243.png;-; ;— ;—
89856243.png;4; ;4 ;4
89856243.png;1; ;1 ;1
89856243.png;Topline;Tepline ;Tepline ;Tepline
89856243.png;Final;Final ;Final ;Final
89856243.png;89856243; ;89856243 ;89856243
89856243.png;Marketing;Marketing ;Marketing ;Marketing
89856243.png;Research;PRT ;Peorercy ;Peorercy
89856243.png;Director;‘tor ;Director ;Director
89856243.png;October 17, 1979;October 17, 1979 ;October 17, 1979 ;October 17, 1979
89856243.png;MARKETING RESEARCH RPROJECT APPROVAL;MARKRTTNG RESEARCH PROINOT APPHOVAL ;MARKRTTNG RESEARCH PROINOT APPHOVAL ;MARKRTTNG RESEARCH PROINOT APPHOVAL
89856243.png;(To be filled out by Marketing Research Department);(To be filled out by Marketing {te ere ly Depa aa: i's) ;(To be filled out by Marketing fesenret bepsurtanent, } ;(To be filled out by Marketing fesenret bepsurtanent, }
89856243.png;PROJECT TITLE;PROJECT TTT ;ure ;PROJECT TTT
89856243.png;Triumph Disaster Check Study;‘umph Disaster Check Study ;Triumph Disaster Check Study ;Triumph Disaster Check Study
89856243.png;5546/ 1979;5546/1979 ;5546/1979 ;5546/1979
89856243.png;Research Design (N, Cells, Elegibility, Design, Key Danner Breaks, Methodololy, Cities);Research Design (N, Cells, legibility, Desien, Key Panner Breaks, Methodolovy, Cities] ;Research Design (N, Cells, Elegibility, Desirn, Key Panner Freaks, Methodolovy, Cities] ;Research Design (N, Cells, Elegibility, Desirn, Key Panner Freaks, Methodolovy, Cities]
89856243.png;Contact respondents from Buffalo and Kansas City who had previously participated in a steak knife offer This will consist of one cell of approximately 175 respondents who are Triumph most often smokers /triers This study is intended to provide us with any negatives associated with Triumph Banner points will include Triumph most often smokers (we anticipate approximately 25 most of ten people Switchers away from Triumph (N approximately 45). It should be noted that an action standard of at least 50% be obtained in acting upon any product negatives associated with these groups see research limitations below for additional action standard.;Contact respondents from Buffalo and Kansas City who had previously participated in a steak kaife offer. This will consist of one cell of approximately 175 respondents who are Triumph most often snokers/triers. ‘This study 1e-intended to provide us with any negatives associated with Triumph. Banner points will include Triumph most often enokers (we anticipate approximately 25 most often people), switchers avay from Triumph (W approximately 45). Tt should be noted that an action standard of at least 50% be obtained in acting upon any product negatives associated with these groups- see research limitations below for additional action standard. ;ees ;Contact respondents from Buffalo and Kansas City who had previously participated in a steak kaife offer. This will consist of one cell of approximately 175 respondents who are Triumph most often snokers/triers. ‘This study 1e-intended to provide us with any negatives associated with Triumph. Banner points will include Triumph most often enokers (we anticipate approximately 25 most often people), switchers avay from Triumph (W approximately 45). Tt should be noted that an action standard of at least 50% be obtained in acting upon any product negatives associated with these groups- see research limitations below for additional action standard.
89856243.png;(See attached memo;(See attached memo) ;(See attached memo) ;(See attached memo)
89856243.png;Key Criteria for Analysis;Key Criteria For Analysis ;Key Criteria For Analysis ;Key Criteria For Analysis
89856243.png;-Triumph switchers asked why no longer smoking Triumph;- Triumph switchers: sked why no longer smoking Triumph ;- Triumph switchers asked why no longer smoking Triumph ;- Triumph switchers asked why no longer smoking Triumph
89856243.png;-Present smokers of Triumph asked reasons for switching to Triumph;~ Present smokers of Triumph asked reasons for switching to Triump! ;~ Present smokers of Triumph asked reasons for switching to Triump! ;~ Present smokers of Triumph asked reasons for switching to Triump!
89856243.png;"-Mentions of ""harshness""";"- Mentions. of ""harshness’ ";"- Mentions. of ""harshness"" ";"- Mentions. of ""harshness"""
89856243.png;Research Limitations;Research Limitations ;Research Limitations ;Research Limitations
89856243.png;Due to sample size and experience we feel 25 respondents will presently be Triumph smokers. An action standard of 75% should be utilized for judgments on product negatives only among this group;Due to sample size and experience we feel 25 respondents will presently be Triumph smokers. 4n action standard of 75% should be utilized for Judgments on product negatives ly among this group. ;snokores “An action standard of 75E should be tiLized for judgnente on product negatives ;Due to sample size and experience we feel 25 respondents will presently be Triumph smokers. 4n action standard of 75% should be utilized for Judgments on product negatives ly among this group.
89856243.png;"If 75% of Triumph smokers mention harshness we could consider it a 50- 75% problem If of Triumph smokers mention ""harshness"" we could it a look consider possible problem at other areas).";"Tt 75% of Triumph smokers mention ""harshness"" we could consider it a problem. If 50-75% of Triumph smokers mentién ""harshness"" we could consider it a possible problem (look at other areas). ";"40-758 of Tetumnh enokere nentton Tharoleso"" we could consider it posusble probien, ";"Tt 75% of Triumph smokers mention ""harshness"" we could consider it a problem. If 50-75% of Triumph smokers mentién ""harshness"" we could consider it a possible problem (look at other areas)."
89856243.png;"If below 50% of Triumph smokers mention ""harshness"" we could consider it at a problem";"If below 50% of Triumph smokers mentian.""harshne: a!!_we. fh could consider it not a problem. ";"If below 50% of Triumph smokers mention.""harshness!!wecould conaider it not a problem. ";"If below 50% of Triumph smokers mentian.""harshne: a!!_we. fh could consider it not a problem."
89856243.png;Research Firm;Nesearch Firn ;Nesearch Firn ;Nesearch Firn
89856243.png;Lenght Int;Longih tnt ;Longih tnt ;Longih tnt
89856243.png;# Open ;# Open Encl: ;# Open Encl: ;# Open Encl:
89856243.png;# Reports;# Rey 3s ;# Ruuee os ;# Ruuee os
89856243.png;The Data Group. Inc;The Date Group. Inc ;The Date Group. Inc ;The Date Group. Inc
89856243.png;10 minutes;'O minutes ;'O minutes ;'O minutes
89856243.png;2 wks from start of fid.;2 wi from start of fld. ;2 wks from start of fld. ;2 wks from start of fld.
89856243.png;4 wks from start of fld;4 wks from start of fld. ;4 wks from start of fld. ;4 wks from start of fld.
89856243.png;Group Product Manager;Group Product Manager ;Group Product Manager ;Group Product Manager
89856243.png;Product Manager;Product Managér ;Product Managér ;Product Managér
89856243.png;Prepared by:;Prepared by: ;Prepared by: ;Prepared by:
89856243.png;Cost Estimate + - 10% Contingency Final Report Inc.;Cost Estimate + ~ 10% Contingency Final Report Inc. ; ;Cost Estimate + ~ 10% Contingency Final Report Inc.
89856243.png;Scott R. Benson ; ;scott R. Benson ;scott R. Benson
89856243.png;$ 2.250; ;oO ;oO
91814768_91814769.png;November;November ;November ;November
91814768_91814769.png;3,; ;3, ;3,
91814768_91814769.png;1992;1992 ;1992 ;1992
91814768_91814769.png;Massachusetts;Macsachusetts ;Macsachusetts ;Macsachusetts
91814768_91814769.png;ballot;ballot. ;ballot. ;ballot.
91814768_91814769.png;*Note:;lote ;* Note: ;* Note:
91814768_91814769.png;19;19 ;19 ;19
91814768_91814769.png;92; ;92 ;92
91814768_91814769.png;Address;Address ;Address ;Address
91814768_91814769.png;Date;Date ;Date ;Date
91814768_91814769.png;Purpose;Purpose ;Purpose ;Purpose
91814768_91814769.png;91814768;71814769 ;: ;71814769
91814768_91814769.png;â; ;x ;x
91814768_91814769.png;Final;Final ;Final ;Final
91814768_91814769.png;"""CORRECTED FORM"" The Commonwealth of Massachusetts OFFICE OF CAMPAIGN AND POLITICAL FINANCE";"“CORRECTED FORM"" The Commonwealth of Massachusetts OFFICE OF CAMPAIGN AND POLITICAL FINANCE ";. ie * _ mir aoc “ i: E ;"“CORRECTED FORM"" The Commonwealth of Massachusetts OFFICE OF CAMPAIGN AND POLITICAL FINANCE"
91814768_91814769.png;Office Use Only;ifice Use Only ;Office Use Only ;Office Use Only
91814768_91814769.png;Form CPF 22 (formerly CPF 10);Form CPF 22 (formerly CPF 10) ;oe Ey ;Form CPF 22 (formerly CPF 10)
91814768_91814769.png;REPORT OF CORPORATE TREASURER;ORT OF CORPORATE TREASURER ;CORPORATE TREASURER ;ORT OF CORPORATE TREASURER
91814768_91814769.png;File with:;"File with; ";"File with; ";"File with;"
91814768_91814769.png;Director, Office of Campaign & Political Finance One Ashburton Place, Boston, MA 02108;Director, Office of Campaign & Political Finance One Ashburton Place, Boston, MA 02108 ;es of Carin & Pat Fans ;Director, Office of Campaign & Political Finance One Ashburton Place, Boston, MA 02108
91814768_91814769.png;â 60th Day Prior to Election;© 60th Day Prior to Election ;© 60th Day Prior to Election ;© 60th Day Prior to Election
91814768_91814769.png;â 5th Day of the Month;O Sth Day of the Month ;O Sth Day of the Month ;O Sth Day of the Month
91814768_91814769.png;â 20th Day of the Month;© th Day of the Month ;© th Day of the Month ;© th Day of the Month
91814768_91814769.png;(CHECK ONE);(CHECK ONE) ;(CHECK ONE) ;(CHECK ONE)
91814768_91814769.png;Please Print or Type, except Signatures.;Please Print or Type, except Signatures. ;Please Print or Type, except Signatures. ;Please Print or Type, except Signatures.
91814768_91814769.png;1. Name of Treasurer;‘Name of Treasurer ;1, Name of Treasurer ;1, Name of Treasurer
91814768_91814769.png;2. Name of Corporation;2. Name of Corporation ;2. Name of Corporation ;2. Name of Corporation
91814768_91814769.png;3. Address of Corporation;3. Address of Corporation ;3. Address of Corporation ;3. Address of Corporation
91814768_91814769.png;"M. Alfred Peterson; Assistant Treasurer Peter J. Marzullo";"M. Alfred Peterson; Assistant Treasure: Peter J. Marzullo ";"M. Alfred Peterson; Assistant Treasurer: Peter J. Marzullo ";"M. Alfred Peterson; Assistant Treasurer: Peter J. Marzullo"
91814768_91814769.png;Lorillard Tobacco Company;Lorillard Tobacco Company ;Lorillard Tobacco Company ;Lorillard Tobacco Company
91814768_91814769.png;One Park Avenue New York. NY 10016 -5895;One Park Avenue New York. NY 10016-5895 ;ons Sank Aisne ;One Park Avenue New York. NY 10016-5895
91814768_91814769.png;4. Question No.;4. Question No. ;4. Question No. ;4. Question No.
91814768_91814769.png;1 relating to Tobacco Excise Tax Increase;relating to Tobacco Excise Tax Increase ;1___ relating to Tobacco Excise Tax Increase ;1___ relating to Tobacco Excise Tax Increase
91814768_91814769.png;(Describe question briefly);{Describe question briefly) ;{Describe question briefly) ;{Describe question briefly)
91814768_91814769.png;submitted to the voters on;submitted to the voters on ;submitted to the voters on ;submitted to the voters on
91814768_91814769.png;(Election Date);(Election Date) ;(Election Date) ;(Election Date)
91814768_91814769.png;on the;the ;bie the ;bie the
91814768_91814769.png;(Name of City/ Town of State)*;(Name of City/Town or State)* ;(Name of City/Town or State)* ;(Name of City/Town or State)*
91814768_91814769.png;If this expenditure is made to influence a local ballot question, a copy of this form should be filed with the city or town clerk or election commission.;If this expenditure is made to influence a local ballot question, a copy of this form should be filed with the city or town clerk or election commission. ;if his expenditures made to influence a local ballot question, a copy of this form should be filed with the city or ;If this expenditure is made to influence a local ballot question, a copy of this form should be filed with the city or town clerk or election commission.
91814768_91814769.png;Fil in Dates:;in Date ;Filt in Dates: ;Filt in Dates:
91814768_91814769.png;Reporting Period Beginning;Reporting Period Beginning ;Reporting Period Beginning ;Reporting Period Beginning
91814768_91814769.png;October 16,;October 16 ;October 16 ;October 16
91814768_91814769.png;and Ending;and Ending ;and Ending ;and Ending
91814768_91814769.png;November 5. 1992;November 5, 1992 ;November 5, 1992 ;November 5, 1992
91814768_91814769.png;contribution I certify that this report is a true statement of the amount of value of gift, payment, expenditure or or whom promise to give, pay,, expend or contribute, together with the date, purpose, and full name and address of the person to Mass. Laws, Section, as amended. It was made. I make this General report in accordance with the requirements of Chapter,;iue of every gift, payment, expenditure or contribution or I certify that this report is a true statement of the amount or val er with the purpose, and full n nd ad 23s of the person to whom promise to give, pay, expend or contribute, tog ftwas made. I make this report in accordance with the requirements of Mass. General Laws, Chapter $5, Section 22, as amended. ; ;iue of every gift, payment, expenditure or contribution or I certify that this report is a true statement of the amount or val er with the purpose, and full n nd ad 23s of the person to whom promise to give, pay, expend or contribute, tog ftwas made. I make this report in accordance with the requirements of Mass. General Laws, Chapter $5, Section 22, as amended.
91814768_91814769.png;Signed under the penalties of perjury.;Sign under the penalties of perjury. ;Signedunder the penalties of perjury. ;Signedunder the penalties of perjury.
91814768_91814769.png;Preasurer Senato; ;ae? ;ae?
91814768_91814769.png;March 30, 1993;‘farch 30, 1993 ;March 30, 1993 ;‘farch 30, 1993
91814768_91814769.png;Assistant Treasurer;Anaad Assis fant Treasurer ;Assistant Treasurer ;Anaad Assis fant Treasurer
91814768_91814769.png;Date Paid;Date Beta ;Date ;Date Beta
91814768_91814769.png;To Whom Paid (Alphabetical Listing Mandatory);To Whom Paid (Alphabe teal Listing Mandatory) ;“Alphabeat teats Mandstory ;To Whom Paid (Alphabe teal Listing Mandatory)
91814768_91814769.png;EXPENDITURES OR DISBURSEMENTS;EXPEN \DITURES OR DISBURSEMENTS ;EXPENDITURES OR DISBURSEMENTS ;EXPEN \DITURES OR DISBURSEMENTS
91814768_91814769.png;Amount or Value**;Amount or Value** ;amount ;Amount or Value**
91814768_91814769.png;10/ 26/ 92;10/26/92 ;10/26/92 ;10/26/92
91814768_91814769.png;10/ 30/ 92;10/30/92 ;10/30/92 ;10/30/92
91814768_91814769.png;Committee Against Unfair Taxes;Committee Agains' Unéé ir_Taxes ;Committee Against Unfair Taxes ;Committee Agains' Unéé ir_Taxes
91814768_91814769.png;P. O. B03 5979 Boston, MA 0212;P.O. Box 5979, Boston, MA (02114 ;P.O. Box 5979, Boston, MA 02114 ;P.O. Box 5979, Boston, MA (02114
91814768_91814769.png;P. O. Box 5979. Boston, MA 02114;‘Box 79. be ;P.O. Box 5979, Boston, MA 02214 ;P.O. Box 5979, Boston, MA 02214
91814768_91814769.png;Oppose Tax Increase;er ax Pees ease ;rane eeso ase ;er ax Pees ease
91814768_91814769.png;Oppose Tax increas; ;eee: ;eee:
91814768_91814769.png;28, 482. 00;28,1482.00 ;28,1482.00 ;28,1482.00
91814768_91814769.png;19, 503 00;|, 1603.00 ;19, |603.00 ;19, |603.00
91814768_91814769.png;**In- kind contributions should be included here. Attach additional pages if necessary.;In-kind contributions should be included here, “Attach additional pages if necessary. ;"""ooking consibatons 00) Be geeed Bes ";In-kind contributions should be included here, “Attach additional pages if necessary.
91814768_91814769.png;REPORTING REQUIREMENTS CONTINUED ON REVERSE SIDE;(REPORTING REAVIDEMENTS CONTINIED ON REVERSE SIDE) ;(REPORTING REAVIDEMENTS CONTINIED ON REVERSE SIDE) ;(REPORTING REAVIDEMENTS CONTINIED ON REVERSE SIDE)
91814768_91814769.png;Total Expenditures or Disbursements on This Report;Total Expenditures Disbursements on This Report ;Total Expenditures or Disbursements on This Report ;Total Expenditures or Disbursements on This Report
91814768_91814769.png;Total Expenditures for Disbursements Previously Reported;Total Expenditures Disbursem: its Previously Reported ;Total Expenditures or Disbursements Previously Reported ;Total Expenditures or Disbursements Previously Reported
91814768_91814769.png;Total Expenditures or Disbursements to Date;tal ditures or Disbursements to Date ;Total Expenditures or Disbursements to Date ;Total Expenditures or Disbursements to Date
91814768_91814769.png;48, 585 00;48, (8: ;68, 85.00 ;68, 85.00
91814768_91814769.png;508. 789 00;$08, 789.00 00. ;$08, 789.00. ;$08, 789.00 00.
91814768_91814769.png;556 874. 00;556, B74.00 ;556, B74.00 ;556, B74.00
92380595.png;RECEIVED;RECEIVED ;RECEIVED ;RECEIVED
92380595.png;DATE:;DATE ;DATE: ;DATE:
92380595.png;TO:;TO: ;TO: ;TO:
92380595.png;ATTN:;ATTN: ;ATTN: ;ATTN:
92380595.png;RE:;RE: ;RE: ;RE:
92380595.png;x; ;x ;x
92380595.png;033052;033052 ;033052 ;033052
92380595.png;via:;via: ;via: ;via:
92380595.png;x; ;x ;x
92380595.png;Summons;Summons ;Summons ;Summons
92380595.png;Complaint;Complaint ;Complaint ;Complaint
92380595.png;Other:;Other: ;Other: ;Other:
92380595.png;X; ;x ;x
92380595.png;Garnishment;Garnishment ;Garnishment ;Garnishment
92380595.png;Subpoena;Subpoena ;Subpoena ;Subpoena
92380595.png;vs.; ;vs. ;vs.
92380595.png;RETURN;RETURN ;RETURN ;RETURN
92380595.png;DATE;DATE ;DATE ;DATE
92380595.png;Collect;Collect ;Collect ;Collect
92380595.png;); ;) ;)
92380595.png;); ;) ;)
92380595.png;); ;) ;)
92380595.png;); ;y ;y
92380595.png;475,592;475,592 ;475,592 ;475,592
92380595.png;COMMENTS:;COMMENTS: ;COMMENTS: ;COMMENTS:
92380595.png;Phone; ;Phone’ ;Phone’
92380595.png;Other;‘Other ;‘Other ;‘Other
92380595.png;X; ;x ;x
92380595.png;92380595;92380595 ; ;92380595
92380595.png;Signed:;Signed: ;Signed: ;Signed:
92380595.png;ORIGINAL;ORIGINAL ;ORIGINAL ;ORIGINAL
92380595.png;Executive Offices 1 GULF+ WESTE PLAZA . NEW YORK, NEW YORK 23- 7773 (212) 373- 7500;‘Executive Offices 1 GULF +WESTE PLAZA . NEW YORK, NEW YORK 23-7773 (212) 373-7500: ; ;‘Executive Offices 1 GULF +WESTE PLAZA . NEW YORK, NEW YORK 23-7773 (212) 373-7500:
92380595.png;PRENTICE HALL CORPORATE SERVICES;PRENTICE HALL CORPORATE SERVICES ;PRENTICE HALL CORPORATE SERVICES ;PRENTICE HALL CORPORATE SERVICES
92380595.png;United States Corporation Company;United States Corporation Company ;United States Corporation Company ;United States Corporation Company
92380595.png;The Prentice- Hall Corporation System, Inc.;The Prentice-Hall Corporation: System, Inc. ;The Prentice-Hall Corporation: System, Inc. ;The Prentice-Hall Corporation: System, Inc.
92380595.png;TX 3951 U;™ asesi vu ;T™ iases1i vu ;T™ iases1i vu
92380595.png;12- 13- 89;12-13-89 ;12-13-89 ;12-13-89
92380595.png;LORILLARD, INC. ONE PARK AVENUE 18TH FL NEW YORK, N. Y. 10016;LORILLARD, INC. ONE PARK AVENUE 18TH FL NEW YORK, N.Y. 10016 ; ;LORILLARD, INC. ONE PARK AVENUE 18TH FL NEW YORK, N.Y. 10016
92380595.png;DEC 14 89; ;pe 14 89 ;pe 14 89
92380595.png;MR. ARTHUR STEVENS, ESQ A. J. STEVENS;—e eee en MR. ARTHUR STEVENS, ESQ. .A. 5. STEVENS ;MR. ARTHUR STEVENS, ESQ.A. J. STEVENS ;—e eee en MR. ARTHUR STEVENS, ESQ. .A. 5. STEVENS
92380595.png;MOTOR CARRIER;MOTOR CAARIER ;MOTOR CAARIER ;MOTOR CAARIER
92380595.png;OR STATUTORY;OR STATUTORY ;ee ;OR STATUTORY
92380595.png;Account #;Account # ;Account # ;Account #
92380595.png;LORILLARD, INC.;LORILLARD, INC. ;LORILLARD, INC. ;LORILLARD, INC.
92380595.png;(Represented Company);(Represented Company) ;(Represented Company) ;(Represented Company)
92380595.png;NOTICE OF SERVICE OF PROCESS;‘NOTICE OF SERVICE 0! tOCESS ;NOTICE OF SERVICE OF PROCESS ;NOTICE OF SERVICE OF PROCESS
92380595.png;We enclose the following documents which were served upon:;We enclose the following documents which were served upon: ;We enclose the following documents which were served upon: ;We enclose the following documents which were served upon:
92380595.png;UNITED STATES CORPORATION COMPANY IN TEXAS;UNITED STATES CORPORATION COMPANY IN TEXAS ;UNITED STATES CORPORATION COMPANY IN TEXAS ;UNITED STATES CORPORATION COMPANY IN TEXAS
92380595.png;as registered agent for the above- captioned corporation on;as registered agent for the above-captioned corporation on ;as registered agent for the above-captioned corporation on ;as registered agent for the above-captioned corporation on
92380595.png;12- 13- 89; ;2-13-89 ;2-13-89
92380595.png;Personal Service;Personal Service ;Personal Service ;Personal Service
92380595.png;Mail: Regular;Mail: Regular ;Mail: Regular ;Mail: Regular
